Short,Name,URL
DE,Fachhochschule für Technik und Wirtschaft Berlin,www.fhtw-berlin.de
DE,"Fachhochschule Furtwangen, Hochschule für Technik und Wirtschaft",www.fh-furtwangen.de
DE,Fachhochschule für Verwaltung und Rechtspflege Berlin,www.fhvr.berlin.de
DE,Fachhochschule für Wirtschaft Berlin,www.fhw-berlin.de
DE,Fachhochschule Gelsenkirchen,www.fh-gelsenkirchen.de
DE,Fachhochschule Gießen-Friedberg,www.fh-giessen.de
DE,Fachhochschule Hamburg,www.fh-hamburg.de
DE,Fachhochschule Hannover,www.fh-hannover.de
DE,Fachhochschule Heidelberg,www.fh-heidelberg.de
DE,"Fachhochschule Heilbronn, Hochschule für Technik und Wirtschaft",www.fh-heilbronn.de
DE,"Fachhochschule HildesheimHolzmindenGöttingen, Hochschule für angewandte Wissenschaft und Kunst",www.fh-hildesheim.de
DE,Fachhochschule Hof,www.fh-hof.de
DE,Fachhochschule Ingolstadt,www.fh-ingolstadt.de
DE,Fachhochschule Jena,www.fh-jena.de
DE,Fachhochschule Kaiserslautern,www.fh-kl.de
DE,"Fachhochschule Kempten, Hochschule für Technik und Wirtschaft",www.fh-Kempten.de
DE,Fachhochschule Kiel,www.fh-kiel.de
DE,Fachhochschule Koblenz,www.fh-koblenz.de
DE,Fachhochschule Köln,www.fh-koeln.de
DE,"Fachhochschule Konstanz, Hochschule für Technik, Wirtschaft und Gestaltung",www.fh-konstanz.de
DE,"Fachhochschule Landshut, Hochschule für Wirtschaft - Sozialwesen - Technik",www.fh-landshut.de
DE,Fachhochschule Lausitz,www.fh-lausitz.de
DE,Fachhochschule Lippe,www.fh-lippe.de
DE,Fachhochschule Lübeck,www.fh-luebeck.de
DE,"Fachhochschule Ludwigshafen, Hochschule für Wirtschaft",www.fh-ludwigshafen.de
DE,Fachhochschule Mainz,www.fh-mainz.de
DE,"Fachhochschule Mannheim, Hochschule für Sozialwesen",www.fhs-mannheim.de
DE,"Fachhochschule Mannheim, Hochschule für Technik und Gestaltung",www.fh-mannheim.de
DE,Fachhochschule Merseburg,www.fh-merseburg.de
DE,Fachhochschule München,www.fh-muenchen.de
DE,Fachhochschule Münster,www.fh-muenster.de
DE,Fachhochschule Neubrandenburg,www.fh-nb.de
DE,Fachhochschule Neu-Ulm,www.fh-neu-ulm.de
DE,Fachhochschule Niederrhein,www.fh-niederrhein.de
DE,Fachhochschule Nordhausen,www.fh-nordhausen.de
DE,Fachhochschule Nordhessen,www.diploma.de
DE,Fachhochschule Nordostniedersachsen,www.fhnon.de
DE,"Fachhochschule Nürtingen, Hochschule für Wirtschaft, Landwirtschaft und Landespflege",www.fh-nuertingen.de
DE,"Fachhochschule Offenburg, Hochschule für Technik und Wirtschaft",www.fh-offenburg.de
DE,Fachhochschule OldenburgOstfrieslandWilhelmshaven,www.fh-oow.de
DE,Fachhochschule Osnabrück,www.fh-osnabrueck.de
DE,"Fachhochschule Pforzheim, Hochschule für Gestaltung, Technik und Wirtschaft",www.fh-pforzheim.de
DE,Fachhochschule Potsdam,www.fh-potsdam.de
DE,Fachhochschule Ravensburg-Weingarten,www.fh-weingarten.de
DE,Fachhochschule Regensburg,www.fh-regensburg.de
DE,"Fachhochschule Reutlingen, Hochschule für Technik und Wirtschaft",www.fh-reutlingen.de
DE,"Fachhochschule Rosenheim, Hochschule für Technik und Wirtschaft",www.fh-rosenheim.de
DE,"Fachhochschule Rottenburg, Hochschule für Forstwirtschaft",www.fh-rottenburg.de
DE,Fachhochschule Schmalkalden,www.fh-schmalkalden.de
DE,"Fachhochschule Schwäbisch Gmünd, Hochschule für Gestaltung",www.hfg-gmuend.de
DE,"Fachhochschule Schwäbisch Hall, Hochschule für Gestaltung",www.fh-schwaebischhall.de
DE,Fachhochschule Stralsund,www.fh-stralsund.de
DE,"Fachhochschule Stuttgart, Hochschule der Medien",www.hdm-stuttgart.de
DE,"Fachhochschule Stuttgart, Hochschule für Technik",www.fht-stuttgart.de
DE,"Fachhochschule Trier, Hochschule für Technik, Wirtschaft und Gestaltung",www.fh-trier.de
DE,"Fachhochschule Ulm, Hochschule für Technik",www.fh-ulm.de
DE,"Fachhochschule und Berufskollegs NTA, Prof.Dr. Grübler gemein. GmbH",www.fh-isny.de
DE,Fachhochschule Wedel,www.fh-wedel.de
DE,Fachhochschule Weihenstephan,www.fh-weihenstephan.de
DE,"Fachhochschule Westküste, Hochschule für Wirtschaft und Technik",www.fh-westkueste.de
DE,Fachhochschule Wiesbaden,www.fh-wiesbaden.de
DE,Fachhochschule Worms,www.fh-worms.de
DE,Fachhochschule Würzburg - Schweinfurt,www.fh-wuerzburg.de
DE,Fern-Fachhochschule Hamburg,www.fern-fh.de
DE,Fernuniversität Gesamthochschule Hagen,www.fernuni-hagen.de
DE,Freie Kunst-Studienstätte Ottersberg,www.fh-ottersberg.de
DE,Freie Universität Berlin,www.fu-berlin.de
DE,Friedrich-Alexander Universität Erlangen-Nürnberg,www.uni-erlangen.de
DE,Friedrich-Schiller Universität Jena,www.uni-jena.de
DE,Georg-August Universität Göttingen,www.uni-goettingen.de
DE,Georg-Simon-Ohm-Fachhochschule Nürnberg,www.fh-nuernberg.de
DE,Gustav-Siewerth-Akademie,www.siewerth-akademie.de
DE,Hafencity Universität Hamburg,www.hcu-hamburg.de
DE,Handelshochschule Leipzig,www.hhl.de
DE,Heinrich-Heine Universität Düsseldorf,www.uni-duesseldorf.de
DE,Hertie School of Governance,www.hertie-school.org
DE,Hochschule Albstadt-Sigmaringen,www.hs-albsig.de
DE,"Hochschule Anhalt (FH), Hochschule für angewandte Wissenschaften",www.hs-anhalt.de
DE,Hochschule Bremen,www.hs-bremen.de
DE,Hochschule Bremerhaven,www.hs-bremerhaven.de
DE,Hochschule Coburg,www.hs-coburg.de
DE,Hochschule Darmstadt,www.hs-darmstadt.de
DE,Hochschule Esslingen,www.hs-esslingen.de
DE,Hochschule Fulda,www.hs-fulda.de
DE,"Hochschule für Bankwirtschaft (HfB), Private Fachhochschule der Bankakademie",www.hfb.de
DE,Hochschule für Berufstätige Rendsburg,www.akad.de
DE,Hochschule für Internationales Management,www.himh.de
DE,Hochschule für Jüdische Studien Heidelberg,www.hjs.uni-heidelberg.de
DE,Hochschule für Philosophie München,www.hfph.mwn.de
DE,Hochschule für Politik (HFP),www.hfp.mhn.de
DE,Hochschule für Technik und Wirtschaft des Saarlandes,www.htw-saarland.de
DE,Hochschule für Technik und Wirtschaft Dresden (FH),www.htw-dresden.de
DE,Hochschule für Technik und Wirtschaft Karlsruhe,www.hs-karlsruhe.de
DE,"Hochschule für Technik, Wirtschaft und Kultur Leipzig (FH)",www.htwk-leipzig.de
DE,"Hochschule Harz, Hochschule für angewandte Wissenschaften (FH)",www.hs-harz.de
DE,Hochschule Magdeburg-Stendal (FH),www.hs-magdeburg.de
DE,Hochschule Mittweida (FH),www.htwm.de
DE,Hochschule Vechta,www.uni-vechta.de
DE,"Hochschule Wismar, Fachhochschule für Technik, Wirtschaft und Gestaltung",www.hs-wismar.de
DE,Hochschule ZittauGörlitz (FH),www.hs-zigr.de
DE,Humboldt Universität Berlin,www.hu-berlin.de
DE,HWP - Hamburger Universität für Wirtschaft und Politik,www.hwp-hamburg.de
DE,Internationale Fachhochschule Aalen,www.international.fh-aalen.de
DE,Internationale Fachhochschule Bad Honnef,www.fh-bad-honnef.de
DE,Internationales Hochschulinstitut Zittau,www.ihi-zittau.de
DE,International School of Management ISM Dortmund,www.ism-dortmund.de
DE,"International School of New Media, University of Lübeck",www.isnm.de
DE,International University in Germany,www.i-u.de
DE,Jacobs University Bremen,www.jacobs-university.de
DE,Johannes-Gutenberg Universität Mainz,www.uni-mainz.de
DE,Johann Wolfgang Goethe Universität Frankfurt am Main,www.uni-frankfurt.de
DE,Justus Liebig Universität Gießen,www.uni-giessen.de
DE,Karlshochschule International University,www.karlshochschule.de
DE,Katholische Fachhochschule Berlin (KFB),www.kfb-berlin.de
DE,"Katholische Fachhochschule Freiburg, Hochschule für Sozialwesen, Religionspädagogik und Pflege",www.kfh-Freiburg.de
DE,Katholische Fachhochschule Mainz,www.kfh-mainz.de
DE,Katholische Fachhochschule Norddeutschland,www.kath-fh-nord.de
DE,Katholische Fachhochschule Nordrhein-Westfalen,www.kfhnw.de
DE,Katholische Hochschule für Soziale Arbeit Saarbrücken,www.khsa.de
DE,Katholische Stiftungsfachhochschule München,www.ksfh.de
DE,Katholische Universität Eichstätt,www.ku-eichstaett.de
DE,Kirchliche Hochschule Bethel,www.bethel.dekiho
DE,Kirchliche Hochschule Wuppertal,www.uni-wuppertal.deinstkiho
DE,Kunstakademie Düsseldorf.,www.kunstakademie-duesseldorf.de
DE,"Kunsthochschule Berlin-Weissensee, Hochschule für Gestaltung ",www.kh-berlin.de
DE,Ludwig-Maximilians-Universität München,www.uni-muenchen.de
DE,Lutherische Theologische Hochschule Oberursel,www.selk.deLThH
DE,Märkische Fachhochschule Iserlohn,www.mfh-iserlohn.de
DE,Martin-Luther Universität Halle-Wittenberg,www.uni-halle.de
DE,Medizinische Hochschule Hannover,www.mh-hannover.de
DE,Medizinische Universität Lübeck,www.mu-luebeck.de
DE,Merkur Internationale FH Karlsruhe,www.merkur-fh.org
DE,"Merz Akademie, Hochschule für Gestaltung Stuttgart",www.merz-akademie.de
DE,"Muthesius-Hochschule, Fachhochschule für Kunst und Gestaltung",www.muthesius.de
DE,"Nordakademie, Staatlich anerkannte private Fachhochschule mit dualen Studiengängen",www.nordakademie.de
DE,Northern Institute of Technology Management (NIT),www.nithh.de
DE,Otto-Friedrich Universität Bamberg,www.uni-bamberg.de
DE,Otto-von-Guericke Universität Magdeburg,www.uni-magdeburg.de
DE,Pädagogische Hochschule ErfurtMühlhausen,www.ph-erfurt.de
DE,Pädagogische Hochschule Freiburg,www.ph-freiburg.de
DE,Pädagogische Hochschule Heidelberg,www.ph-heidelberg.de
DE,Pädagogische Hochschule Karlsruhe,www.ph-karlsruhe.de
DE,Pädagogische Hochschule Ludwigsburg,www.ph-ludwigsburg.de
DE,Pädagogische Hochschule Schwäbisch Gmünd,www.ph-gmuend.de
DE,Pädagogische Hochschule Weingarten,www.ph-weingarten.de
DE,Phillips-Universität Marburg,www.uni-marburg.de
DE,Philosophisch-Theologische Hochschule der Salesianer Don Boscos,www.pth-bb.de
DE,Philosophisch-Theologische Hochschule Münster,www.pth-muenster.de
DE,Philosophisch-Theologische Hochschule Sankt Georgen,www.st-georgen.uni-frankfurt.de
DE,Philosophisch-Theologische Hochschule SVD Sankt Augustin,www.philtheol-augustin.de
DE,Philosophisch-Theologische Hochschule Vallendar der Gesellschaft des Katholischen Apostolates (Pallottiner),www.pthv.de
DE,"Philosophisch-Theologisches Studium Erfurt, Staatlich anerkannte Wissenschaftliche Hochschule",www.uni-erfurt.dephil-theol
DE,Popakademie Baden-Württemberg,www.popakademie.de
DE,Private Fachhochschule für Wirtschaft und Technik VechtaDiepholz,www.fhwt.de
DE,Private Fachhochschule Göttingen,www.pfh-goettingen.de
DE,Private FernFachhochschule Darmstadt,www.privatfh-da.de
DE,Private Hanseuniversität,www.hanseuni.de
DE,Private Universität WittenHerdecke,www.uni-wh.de
DE,Rheinische Fachhochschule Köln,www.rfh-koeln.de
DE,Rheinische Friedrich-Wilhelms Universität Bonn,www.uni-bonn.de
DE,Rheinisch Westfälische Technische Hochschule Aachen,www.rwth-aachen.de
DE,Ruhr-Universität Bochum,www.ruhr-uni-bochum.de
DE,Ruprecht-Karls-Universität Heidelberg,www.uni-heidelberg.de
DE,"Schiller International University, Heidelberg",www.siu-heidelberg.de
DE,SRH University of Applied Sciences,www.srh-berlin.de
DE,Staatlich anerkannte Fachhochschule für Kunsttherapie,www.fhkt.de
DE,Staatliche Hochschule für Musik,www.mh-trossingen.de
DE,Steinbeis-Hochschule-Berlin,www.stw.deshb
DE,Technische Fachhochschule Berlin,www.tfh-berlin.de
DE,"Technische Fachhochschule Georg Agricola für Rohstoff, Energie und, Umwelt zu Bochum",www.tfh-bochum.de
DE,Technische Fachhochschule Wildau,www.tfh-wildau.de
DE,Technische Universität Bergakademie Freiberg,www.tu-freiberg.de
DE,Technische Universität Berlin,www.tu-berlin.de
DE,Technische Universität Carolo-Wilhelmina Braunschweig,www.tu-bs.de
DE,Technische Universität Chemnitz,www.tu-chemnitz.de
DE,Technische Universität Clausthal,www.tu-clausthal.de
DE,Technische Universität Darmstadt,www.tu-darmstadt.de
DE,Technische Universität Dresden,www.tu-dresden.de
DE,Technische Universität Hamburg-Harburg,www.tu-harburg.de
DE,Technische Universität Ilmenau,www.tu-ilmenau.de
DE,Technische Universität München,www.tu-muenchen.de
DE,Theologische Fakultät Paderborn,www.paderborn.detheofak
DE,Theologische Fakultät Trier,www.uni-trier.deunitheo
DE,Theologische Hochschule Friedensau,www.thh-friedensau.de
DE,Tierärztliche Hochschule Hannover,www.tiho-hannover.de
DE,Universität Augsburg,www.uni-augsburg.de
DE,Universität Bayreuth,www.uni-bayreuth.de
DE,Universität Bielefeld,www.uni-bielefeld.de
DE,Universität Bremen,www.uni-bremen.de
DE,Universität der Bundeswehr Hamburg,www.unibw-hamburg.de
DE,Universität der Bundeswehr München,www.unibw-muenchen.de
DE,Universität des Saarlandes,www.uni-saarland.de
DE,Universität Dortmund,www.uni-dortmund.de
DE,Universität Duisburg-Essen,www.uni-duisburg-essen.de
DE,Universität Erfurt,www.uni-erfurt.de
DE,Universität Flensburg,www.uni-flensburg.de
DE,Universität Fridericana Karlsruhe (Technische Hochschule),www.uni-karlsruhe.de
DE,Universität Hamburg,www.uni-hamburg.de
DE,Universität Hannover,www.uni-hannover.de
DE,Universität Hildesheim,www.uni-hildesheim.de
DE,Universität Hohenheim,www.uni-hohenheim.de
DE,Universität Kaiserslautern,www.uni-kl.de
DE,Universität Kassel,www.uni-kassel.de
DE,Universität Koblenz-Landau,www.uni-koblenz-landau.de
DE,Universität Köln,www.uni-koeln.de
DE,Universität Konstanz,www.uni-konstanz.de
DE,Universität Leipzig,www.uni-leipzig.de
DE,Universität Lüneburg,www.uni-lueneburg.de
DE,Universität Mannheim,www.uni-mannheim.de
DE,Universität Osnabrück,www.uni-osnabrueck.de
DE,Universität Paderborn,www.uni-paderborn.de
DE,Universität Passau,www.uni-passau.de
DE,Universität Potsdam,www.uni-potsdam.de
DE,Universität Regensburg,www.uni-regensburg.de
DE,Universität Rostock,www.uni-rostock.de
DE,Universität Siegen,www.uni-siegen.de
DE,Universität Stuttgart,www.uni-stuttgart.de
DE,Universität Trier,www.uni-trier.de
DE,Universität Ulm,www.uni-ulm.de
DE,Westfälische Wilhelms-Universität Münster,www.uni-muenster.de
DE,Westsächsische Hochschule Zwickau (FH),www.fh-zwickau.de
DE,"Wissenschaftliche Hochschule für Unternehmensführung, Otto-Beisheim Hochschule",www.whu-koblenz.de
DJ,Université de Djibouti,www.univ.edu.dj
DK,Aalborg Business College,www.ah.dk
DK,Aalborg University,www.auc.dk
DK,Aarhus School of Architecture,www.a-aarhus.dk
DK,Aarhus School of Business,www.hha.dk
DK,Aarhus Technical College,www.ats.dk
DK,Aarhus University,www.au.dk
DK,Copenhagen Business School,www.cbs.dk
DK,Copenhagen University,www.ku.dk
DK,Danish Business Academy,www.ddea.dk
DK,Danish University of Education,www.dpu.dk
DK,Engineering College of Aarhus,www.iha.dk
DK,Engineering College of Copenhagen,www.ihk.dk
DK,International Business School of Scandinavia,www.ibss.eu
DK,International People's College,www.ipc.dk
DK,IT University of Copenhagen,www.itu.dk
DK,Knightsbridge University,www.knightsbridgeuniversity.com
DK,Lutheran School Of Theology In Aarhus,www.teologi.dk
DK,Odense University,www.ou.dk
DK,Roskilde University,www.ruc.dk
DK,Royal Academy of Music,www.musik-kons.dk
DK,"Royal Danish Academy of Fine Arts, School of Architecture",www.karch.dk
DK,"Royal Danish Academy of Fine Arts, School of Visual Art",www.kunstakademiet.dk
DK,Royal Danish Academy of Music,www.dkdm.dk
DK,Royal Danish School of Educational Sciences,www.dlh.dk
DK,Royal Danish School of Pharmacy,www.dfh.dk
DK,Royal School of Library and Information Science,www.db.dk
DK,Royal Veterinary and Agricultural University,www.kvl.dk
DK,Southern Denmark Business School,www.hhs.dk
DK,Technical University of Denmark,www.dtu.dk
DK,Tietgen Business College,www.tietgen.dk
DK,University of Southern Denmark,www.sdu.dk
DM,Ballsbridge University ,www.acedu.org
DM,Dominica State College,www.dsc.dm
DM,New World University,www.newworld.ac
DM,Ross University Caribbean School of Medicine,www.rossu.edumedical-school
DO,Instituto Tecnológico de Santo Domingo,www.intec.edu.do
DO,Pontificia Universidad Católica Madre y Maestra (PUCMM),www.pucmm.edu.do
DO,Universidad Abierta Para Adultos,www.uapa.edu.do
DO,Universidad Adventista Dominicana,www.unad.edu.do
DO,Universidad Agroforestal Fernando A.Meriño,www.uafam.edu.do
DO,Universidad APEC,www.unapec.edu.do
DO,Universidad Autónoma de Santo Domingo,www.uasd.edu.do
DO,Universidad Católica de Santo Domingo,www.ucsd.edu.do
DO,Universidad Católica Madre y Maestra,www.pucmm.edu.do
DO,Universidad Católica Nordestana,www.ucne.edu.do
DO,Universidad Católica Tecnológica del Cibao,www.ucateci.edu.do
DO,Universidad Central del Este,www.uce.edu.do
DO,Universidad Central Dominicana de Estudio Profesionales,66.98.64.31
DO,Universidad de la Tercera Edad,www.ute.edu.do
DO,Universidad del Caribe,www.unicaribe.edu.do
DO,Universidad Dominicana O&M,www.udoym.edu.do
DO,Universidad Dominico-Americana,www.icda.edu.doespanolunicda
DO,Universidad Eugenio Maria de Hostos,www.uniremhos.edu.do
DO,Universidad Experimental Felix Adam,www.unefa.edu.do
DO,Universidad Federico Henríquez y Carvajal,www.ufhec.edu.do
DO,Universidad Iberoamericana,www.unibe.edu.do
DO,Universidad Interamericana,www.unica.edu.do
DO,Universidad Nacional Evangélica,www.unev-rd.edu.do
DO,Universidad Nacional Pedro Henríquez Ureña,www.unphu.edu.do
DO,Universidad Odontológica Dominicana,www.uod.edu.do
DO,Universidad Tecnológica del Sur,www.utesur.edu.do
DO,Universidad Tecnológica de Santiago,www.utesa.edu
DO,Universidad Ulises Francisco Espaillat,www.ufhec.edu.do
DZ,Centre Universitaire de Jijel,www.univ-jijel.dz
DZ,Centre Universitaire de Tebessa,www.univ-tebessa.dz
DZ,Centre Universitaire de Tiaret,www.univ-tiaret.dz
DZ,Centre Universitaire d'Oum El Bouaghi,www.univ-oeb.dz
DZ,"Université Abou Bekr Belkaid, Tlemcen",www.univ-tlemcen.dz
DZ,Université Amar Telidji,www.lagh-univ.dz
DZ,Université Badji Mokhtar,www.univ-annaba.dz
DZ,Université d'Alger,www.univ-alger.dz
DZ,Université d'Alger 3,www.univ-alger3.dz
DZ,Université de Batna,www.univ-batna.dz
DZ,Université de Béjaia,www.univ-bejaia.dz
DZ,Université de Biskra,www.univ-biskra.dz
DZ,Université de Blida,www.univ-blida.dz
DZ,Université de Chlef,www.univ-chlef.dz
DZ,Université de Guelma,www.univ-guelma.dz
DZ,Université de Mostaganem,www.univ-mosta.dz
DZ,Université de M'sila,www.univ-msila.dz
DZ,Université de Saida,www.univ-saida.dz
DZ,Université de Sétif,www.univ-setif.dz
DZ,Université de Sidi-Bel-Abbès (Djillali Liabès),www.univ-sba.dz
DZ,Université de Skikda,www.univ-skikda.dz
DZ,Université des Sciences et de la Technologie d'Oran,www.univ-usto.dz
DZ,Université des Sciences et de la Technologie Houari Boumediène,www.usthb.dz
DZ,Universite des Sciences Islamiques de Constantine,www.univ-emir.dz
DZ,Université d'Oran Es-Senia,www.univ-oran.dz
DZ,Université Dr Tahar Moulay,www.univ-saida.dz
DZ,Université Kasdi Merbah Ouargla,www.univ-ouargla.dz
DZ,Université Mentouri Constantine,www.umc.edu.dz
DZ,Université M'hamed Bouguerra de Boumerdes,www.umbb.dz
DZ,Université Mouloud Mammeri de Tizi Ouzou,www.ummto.dz
EC,Brookdale Community College,www.brookdale.edu.ec
EC,Escuela Politécnica de Chimborazo,www.espoch.edu
EC,Escuela Politécnica del Ejercito,www.espe.edu.ec
EC,Escuela Politécnica Nacional,www.epn.edu.ec
EC,Escuela Superior Politécnica del Litoral,www.espol.edu.ec
